# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	556	
1	0	0	0	0	555	
2	0	0	0	0	555	
3	0	0	0	0	554	
4	0	0	0	0	552	
5	0	0	0	0	551	
6	0	0	0	0	551	
7	0	0	0	0	550	
8	0	0	0	0	549	
9	0	0	0	0	547	
10	0	0	0	0	546	
11	0	0	0	0	544	
12	0	0	0	0	543	
13	0	0	0	0	543	
14	0	0	0	0	542	
15	0	0	0	0	542	
0	0	0	0	0	541	
1	0	0	0	0	541	
2	0	0	0	0	540	
3	0	0	0	0	540	
4	0	0	0	0	540	
5	0	0	0	0	540	
6	0	0	0	0	540	
7	0	0	0	0	538	
8	0	0	0	0	537	
9	0	0	0	0	537	
10	0	0	0	0	536	
11	0	0	0	0	536	
12	0	0	0	0	534	
13	0	0	0	0	533	
14	0	0	0	0	531	
15	0	0	0	0	529	
0	0	0	0	0	528	
1	0	0	0	0	527	
2	0	0	0	0	527	
3	0	0	0	0	526	
4	0	0	0	0	524	
5	0	0	0	0	523	
6	0	0	0	0	523	
7	0	0	0	0	523	
8	0	0	0	0	522	
9	0	0	0	0	521	
10	0	0	0	0	520	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	518	
14	0	0	0	0	516	
15	0	0	0	0	515	
0	0	0	0	0	514	
1	0	0	0	0	513	
2	0	0	0	0	512	
3	0	0	0	0	510	
4	0	0	0	0	509	
5	0	0	0	0	508	
6	0	0	0	0	506	
7	0	0	0	0	505	
8	0	0	0	0	505	
9	0	0	0	0	504	
10	0	0	0	0	504	
